dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
instructorxl-arxiv-768_100k,pdx-adsampling,3.62548,7.61595,1.09933,0.9998,256,2.1,10,1000,0.2,1,3.794,18.95,1.099,0,3.60551
instructorxl-arxiv-768_100k,pdx-adsampling,3.52345,7.38182,1.05858,0.9998,224,2.1,10,1000,0.2,1,3.646,10.43,1.059,0,3.45464
instructorxl-arxiv-768_100k,pdx-adsampling,3.26852,6.9457,0.953794,0.9998,192,2.1,10,1000,0.2,1,3.379,9.552,0.9538,0,3.20184
instructorxl-arxiv-768_100k,pdx-adsampling,2.9714,6.30979,0.861013,0.9998,160,2.1,10,1000,0.2,1,3.086,8.312,0.861,0,2.92201
instructorxl-arxiv-768_100k,pdx-adsampling,2.83886,6.05889,0.789736,0.9997,144,2.1,10,1000,0.2,1,2.922,7.7,0.7897,0,2.7654
instructorxl-arxiv-768_100k,pdx-adsampling,2.71012,5.74629,0.750546,0.9997,128,2.1,10,1000,0.2,1,2.792,7.272,0.7505,0,2.63847
instructorxl-arxiv-768_100k,pdx-adsampling,2.53756,5.37129,0.689311,0.9997,112,2.1,10,1000,0.2,1,2.621,7.336,0.6893,0,2.4738
instructorxl-arxiv-768_100k,pdx-adsampling,2.3772,5.05142,0.654035,0.9993,96,2.1,10,1000,0.2,1,2.439,7.796,0.654,0,2.29759
instructorxl-arxiv-768_100k,pdx-adsampling,2.18174,4.63979,0.591711,0.9985,80,2.1,10,1000,0.2,1,2.227,7.162,0.5917,0,2.09152
instructorxl-arxiv-768_100k,pdx-adsampling,1.94572,4.03054,0.510031,0.9967,64,2.1,10,1000,0.2,1,1.994,5.449,0.51,0,1.8636
instructorxl-arxiv-768_100k,pdx-adsampling,1.81702,3.78658,0.457077,0.9954,56,2.1,10,1000,0.2,1,1.863,5.658,0.4571,0,1.73466
instructorxl-arxiv-768_100k,pdx-adsampling,1.67957,3.44007,0.405833,0.9942,48,2.1,10,1000,0.2,1,1.71,5.394,0.4058,0,1.58329
instructorxl-arxiv-768_100k,pdx-adsampling,1.52481,3.11716,0.359544,0.9907,40,2.1,10,1000,0.2,1,1.547,4.854,0.3595,0,1.42528
instructorxl-arxiv-768_100k,pdx-adsampling,1.36628,2.76475,0.341907,0.986201,32,2.1,10,1000,0.2,1,1.388,5.164,0.3419,0,1.26428
instructorxl-arxiv-768_100k,pdx-adsampling,1.26681,2.52319,0.30997,0.981601,28,2.1,10,1000,0.2,1,1.276,4.375,0.31,0,1.15784
instructorxl-arxiv-768_100k,pdx-adsampling,1.22043,2.40817,0.295112,0.979201,26,2.1,10,1000,0.2,1,1.229,3.87,0.2951,0,1.11121
instructorxl-arxiv-768_100k,pdx-adsampling,1.16933,2.27591,0.273549,0.976301,24,2.1,10,1000,0.2,1,1.177,3.686,0.2735,0,1.05921
instructorxl-arxiv-768_100k,pdx-adsampling,1.11295,2.13438,0.271778,0.972201,22,2.1,10,1000,0.2,1,1.119,3.147,0.2718,0,1.00028
instructorxl-arxiv-768_100k,pdx-adsampling,1.05364,2.01043,0.255317,0.967901,20,2.1,10,1000,0.2,1,1.063,3.21,0.2553,0,0.944416
instructorxl-arxiv-768_100k,pdx-adsampling,0.989282,1.8871,0.238976,0.961401,18,2.1,10,1000,0.2,1,0.9974,2.98,0.239,0,0.886475
instructorxl-arxiv-768_100k,pdx-adsampling,0.940443,1.76311,0.235706,0.953001,16,2.1,10,1000,0.2,1,0.9465,3.313,0.2357,0,0.82983
instructorxl-arxiv-768_100k,pdx-adsampling,0.882897,1.55743,0.22827,0.943001,14,2.1,10,1000,0.2,1,0.8884,3.321,0.2283,0,0.762627
instructorxl-arxiv-768_100k,pdx-adsampling,0.808431,1.42817,0.212058,0.930301,12,2.1,10,1000,0.2,1,0.8141,2.975,0.2121,0,0.69106
instructorxl-arxiv-768_100k,pdx-adsampling,0.729808,1.2574,0.197778,0.912001,10,2.1,10,1000,0.2,1,0.7348,2.921,0.1978,0,0.612377
instructorxl-arxiv-768_100k,pdx-adsampling,0.640001,1.0753,0.185052,0.883401,8,2.1,10,1000,0.2,1,0.6427,2.734,0.1851,0,0.521274
instructorxl-arxiv-768_100k,pdx-adsampling,0.545075,0.905603,0.247309,0.843901,6,2.1,10,1000,0.2,1,0.5478,2.867,0.17,0,0.426594
instructorxl-arxiv-768_100k,pdx-adsampling,0.433259,0.65441,0.219207,0.775301,4,2.1,10,1000,0.2,1,0.4367,2.547,0.1616,0,0.31646
instructorxl-arxiv-768_100k,pdx-adsampling,0.298812,0.450989,0.148882,0.6273,2,2.1,10,1000,0.2,1,0.2995,0.471,0.1489,0,0.180369
